weather_hour,temperature_c,wind_speed_kmh,visibility_km,precipitation_mm,is_precipitation,is_low_visibility,is_windy,is_cold
2023-06-26 01:00:00,22.8,359.64,,0.0,False,False,True,False
2023-06-26 02:00:00,22.2,359.64,,0.0,False,False,True,False
2023-06-26 03:00:00,22.2,359.64,,0.0,False,False,True,False
2023-06-26 04:00:00,21.7,359.64,9.66,0.0,False,False,True,False
2023-06-26 05:00:00,21.1,359.64,8.05,0.0,False,False,True,False
2023-06-26 06:00:00,21.1,359.64,8.05,0.0,False,False,True,False
2023-06-26 07:00:00,21.1,359.64,9.66,0.0,False,False,True,False
2023-06-26 08:00:00,21.1,359.64,6.44,0.0,False,False,True,False
2023-06-26 09:00:00,21.7,18.0,8.05,0.0,False,False,False,False
2023-06-26 10:00:00,21.7,16.2,7.24,0.0,False,False,False,False
2023-06-26 11:00:00,22.33,359.64,8.05,0.0,False,False,True,False
2023-06-26 12:00:00,23.05,190.62,9.66,0.0,False,False,True,False
2023-06-26 13:00:00,25.0,359.64,,0.0,False,False,True,False
2023-06-26 14:00:00,22.6,219.42,2.41,3.1,True,True,True,False
2023-06-26 15:00:00,22.75,276.93,3.82,15.9,True,True,True,False
2023-06-26 16:00:00,24.4,359.64,,0.0,False,False,True,False
2023-06-26 17:00:00,23.5,359.64,4.83,9.6,True,True,True,False
2023-06-26 18:00:00,25.6,43.2,,0.0,False,False,True,False
2023-06-26 19:00:00,24.4,359.64,,0.0,False,False,True,False
2023-06-26 20:00:00,24.4,359.64,,0.3,True,False,True,False
2023-06-26 21:00:00,23.3,359.64,9.66,0.0,False,False,True,False
2023-06-26 22:00:00,22.23,275.76,,0.0,False,False,True,False
2023-06-26 23:00:00,21.7,359.64,,0.3,True,False,True,False
2023-06-27 00:00:00,21.7,25.2,,0.0,False,False,True,False
2023-06-27 01:00:00,21.95,23.4,,0.0,False,False,False,False
2023-06-27 02:00:00,22.13,251.76,,0.0,False,False,True,False
2023-06-27 03:00:00,20.58,108.81,5.73,4.7,True,False,True,False
2023-06-27 04:00:00,20.7,249.62,3.22,16.8,True,True,True,False
2023-06-27 05:00:00,20.3,302.1,3.49,16.7,True,True,True,False
2023-06-27 06:00:00,20.0,190.62,4.43,0.0,False,True,True,False
2023-06-27 07:00:00,19.55,359.64,5.33,0.0,False,False,True,False
2023-06-27 08:00:00,19.4,100.8,,0.0,False,False,True,False
2023-06-27 09:00:00,19.4,359.64,6.44,0.0,False,False,True,False
2023-06-27 10:00:00,19.52,291.31,4.83,0.0,False,True,True,False
2023-06-27 11:00:00,20.3,270.63,6.44,13.2,True,False,True,False
2023-06-27 12:00:00,20.93,242.16,5.63,0.0,False,False,True,False
2023-06-27 13:00:00,21.7,359.64,7.24,0.0,False,False,True,False
2023-06-27 14:00:00,21.7,249.36,6.44,0.0,False,False,True,False
2023-06-27 15:00:00,21.7,359.64,6.44,0.3,True,False,True,False
2023-06-27 16:00:00,21.3,359.64,4.69,3.2,True,True,True,False
2023-06-27 17:00:00,22.8,36.0,9.66,1.5,True,False,True,False
2023-06-27 18:00:00,23.9,359.64,,0.0,False,False,True,False
2023-06-27 19:00:00,23.9,359.64,,0.0,False,False,True,False
2023-06-27 20:00:00,24.4,359.64,,0.0,False,False,True,False
2023-06-27 21:00:00,24.4,359.64,,0.0,False,False,True,False
2023-06-27 22:00:00,23.3,359.64,,0.0,False,False,True,False
2023-06-27 23:00:00,22.2,359.64,,0.0,False,False,True,False
2023-06-28 00:00:00,22.2,359.64,,0.0,False,False,True,False
2023-06-28 01:00:00,21.1,359.64,,0.0,False,False,True,False
2023-06-28 02:00:00,20.6,359.64,,0.6,True,False,True,False
2023-06-28 03:00:00,20.0,359.64,,0.0,False,False,True,False
2023-06-28 04:00:00,20.6,359.64,,2.0,True,False,True,False
2023-06-28 05:00:00,20.0,359.64,,0.3,True,False,True,False
2023-06-28 06:00:00,19.4,108.0,,0.0,False,False,True,False
2023-06-28 07:00:00,19.4,111.6,6.44,0.0,False,False,True,False
2023-06-28 08:00:00,19.4,359.64,9.66,0.0,False,False,True,False
2023-06-28 09:00:00,19.2,233.82,4.02,0.0,False,True,True,False
2023-06-28 10:00:00,19.4,294.93,4.43,0.0,False,True,True,False
2023-06-28 11:00:00,20.6,359.64,,1.8,True,False,True,False
2023-06-28 12:00:00,21.7,359.64,,0.0,False,False,True,False
2023-06-28 13:00:00,22.2,359.64,,0.0,False,False,True,False
2023-06-28 14:00:00,23.9,359.64,,0.0,False,False,True,False
2023-06-28 15:00:00,24.63,359.64,,0.0,False,False,True,False
2023-06-28 16:00:00,27.2,359.64,,0.0,False,False,True,False
2023-06-28 17:00:00,26.1,359.64,,0.0,False,False,True,False
2023-06-28 18:00:00,27.2,359.64,,0.0,False,False,True,False
2023-06-28 19:00:00,26.1,97.2,,0.0,False,False,True,False
2023-06-28 20:00:00,26.7,108.0,,0.0,False,False,True,False
2023-06-28 21:00:00,26.1,100.8,,0.0,False,False,True,False
2023-06-28 22:00:00,26.1,100.8,,0.0,False,False,True,False
2023-06-28 23:00:00,25.0,104.4,,0.0,False,False,True,False
2023-06-29 00:00:00,25.0,108.0,,0.0,False,False,True,False
2023-06-29 01:00:00,23.9,359.64,,0.0,False,False,True,False
2023-06-29 02:00:00,22.8,359.64,,0.0,False,False,True,False
2023-06-29 03:00:00,22.2,359.64,,0.0,False,False,True,False
2023-06-29 04:00:00,21.1,233.82,,0.0,False,False,True,False
2023-06-29 05:00:00,20.6,104.4,,0.0,False,False,True,False
2023-06-29 06:00:00,19.4,359.64,,0.0,False,False,True,False
2023-06-29 07:00:00,18.9,97.2,,0.0,False,False,True,False
2023-06-29 08:00:00,18.3,104.4,,0.0,False,False,True,False
2023-06-29 09:00:00,18.9,359.64,9.66,0.0,False,False,True,False
2023-06-29 10:00:00,19.23,275.76,9.66,0.0,False,False,True,False
2023-06-29 11:00:00,20.6,359.64,9.66,0.0,False,False,True,False
2023-06-29 12:00:00,21.7,359.64,9.66,0.0,False,False,True,False
2023-06-29 13:00:00,22.8,21.6,,0.0,False,False,False,False
2023-06-29 14:00:00,24.4,359.64,,0.0,False,False,True,False
2023-06-29 15:00:00,26.1,115.2,,0.0,False,False,True,False
2023-06-29 16:00:00,26.1,359.64,,0.0,False,False,True,False
2023-06-29 17:00:00,26.7,359.64,9.66,0.0,False,False,True,False
2023-06-29 18:00:00,27.2,359.64,6.44,0.0,False,False,True,False
2023-06-29 19:00:00,27.2,359.64,6.44,0.0,False,False,True,False
2023-06-29 20:00:00,26.7,359.64,6.44,0.0,False,False,True,False
2023-06-29 21:00:00,27.2,359.64,6.44,0.0,False,False,True,False
2023-06-29 22:00:00,25.0,359.64,6.44,0.0,False,False,True,False
2023-06-29 23:00:00,24.4,359.64,6.44,0.0,False,False,True,False
2023-06-30 00:00:00,23.3,359.64,8.05,0.0,False,False,True,False
2023-06-30 01:00:00,23.3,359.64,8.05,0.0,False,False,True,False
2023-06-30 02:00:00,22.8,359.64,8.05,0.0,False,False,True,False
2023-06-30 03:00:00,22.2,359.64,6.44,0.0,False,False,True,False
2023-06-30 04:00:00,21.7,359.64,6.44,0.0,False,False,True,False
2023-06-30 05:00:00,21.1,359.64,6.44,0.0,False,False,True,False
2023-06-30 06:00:00,21.1,359.64,6.44,0.0,False,False,True,False
2023-06-30 07:00:00,21.7,359.64,6.44,0.0,False,False,True,False
2023-06-30 08:00:00,21.1,359.64,4.83,0.0,False,True,True,False
2023-06-30 09:00:00,21.1,359.64,4.02,0.0,False,True,True,False
2023-06-30 10:00:00,21.7,359.64,4.02,0.0,False,True,True,False
2023-06-30 11:00:00,22.8,359.64,4.83,0.0,False,True,True,False
2023-06-30 12:00:00,23.85,359.64,4.02,0.0,False,True,True,False
2023-06-30 13:00:00,25.6,359.64,4.02,0.0,False,True,True,False
2023-06-30 14:00:00,25.6,359.64,3.22,0.0,False,True,True,False
2023-06-30 15:00:00,27.2,359.64,4.02,0.0,False,True,True,False
2023-06-30 16:00:00,27.3,359.64,4.63,0.0,False,True,True,False
2023-06-30 17:00:00,28.3,359.64,4.83,0.0,False,True,True,False
2023-06-30 18:00:00,27.2,359.64,4.83,0.0,False,True,True,False
2023-06-30 19:00:00,28.3,359.64,4.02,0.0,False,True,True,False
2023-06-30 20:00:00,26.7,359.64,4.02,0.0,False,True,True,False
2023-06-30 21:00:00,26.4,359.64,4.83,0.0,False,True,True,False
2023-06-30 22:00:00,25.6,359.64,6.44,0.0,False,False,True,False
2023-06-30 23:00:00,24.4,359.64,8.05,0.0,False,False,True,False
2023-07-01 00:00:00,23.9,359.64,9.66,0.0,False,False,True,False
2023-07-01 01:00:00,23.3,359.64,9.66,0.0,False,False,True,False
2023-07-01 02:00:00,23.3,359.64,9.66,0.0,False,False,True,False
2023-07-01 03:00:00,22.8,82.8,9.66,0.0,False,False,True,False
2023-07-01 04:00:00,22.8,264.96,9.66,0.0,False,False,True,False
2023-07-01 05:00:00,22.2,359.64,9.66,0.0,False,False,True,False
2023-07-01 06:00:00,21.7,359.64,9.66,0.0,False,False,True,False
2023-07-01 07:00:00,21.1,79.2,9.66,0.0,False,False,True,False
2023-07-01 08:00:00,21.1,75.6,,0.0,False,False,True,False
2023-07-01 09:00:00,20.6,359.64,9.66,0.0,False,False,True,False
2023-07-01 10:00:00,21.1,359.64,9.66,0.0,False,False,True,False
2023-07-01 11:00:00,23.3,359.64,,0.0,False,False,True,False
2023-07-01 12:00:00,23.9,359.64,,0.0,False,False,True,False
2023-07-01 13:00:00,23.9,359.64,,0.0,False,False,True,False
2023-07-01 14:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-01 15:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-01 16:00:00,27.2,359.64,9.66,0.0,False,False,True,False
2023-07-01 17:00:00,27.8,359.64,8.05,0.0,False,False,True,False
2023-07-01 18:00:00,27.2,359.64,6.44,0.0,False,False,True,False
2023-07-01 19:00:00,26.1,359.64,6.44,0.0,False,False,True,False
2023-07-01 20:00:00,25.6,359.64,6.44,0.0,False,False,True,False
2023-07-01 21:00:00,25.0,50.4,6.44,0.0,False,False,True,False
2023-07-01 22:00:00,23.9,359.64,8.05,0.0,False,False,True,False
2023-07-01 23:00:00,23.3,359.64,8.05,0.0,False,False,True,False
2023-07-02 00:00:00,22.2,359.64,,0.0,False,False,True,False
2023-07-02 01:00:00,22.2,359.64,,0.0,False,False,True,False
2023-07-02 02:00:00,22.2,359.64,,0.0,False,False,True,False
2023-07-02 03:00:00,22.8,359.64,,0.0,False,False,True,False
2023-07-02 04:00:00,22.2,359.64,,0.0,False,False,True,False
2023-07-02 05:00:00,22.2,359.64,,0.0,False,False,True,False
2023-07-02 06:00:00,22.8,359.64,6.44,0.5,True,False,True,False
2023-07-02 07:00:00,21.7,359.64,6.97,1.0,True,False,True,False
2023-07-02 08:00:00,21.5,359.64,9.12,0.5,True,False,True,False
2023-07-02 09:00:00,21.5,359.64,9.12,0.0,False,False,True,False
2023-07-02 10:00:00,22.2,359.64,9.66,0.0,False,False,True,False
2023-07-02 11:00:00,22.5,359.64,9.66,1.0,True,False,True,False
2023-07-02 12:00:00,23.35,359.64,9.66,0.0,False,False,True,False
2023-07-02 13:00:00,25.0,359.64,8.85,0.0,False,False,True,False
2023-07-02 14:00:00,25.6,359.64,8.05,0.0,False,False,True,False
2023-07-02 15:00:00,26.7,90.0,9.66,0.0,False,False,True,False
2023-07-02 16:00:00,28.6,359.64,9.66,0.0,False,False,True,False
2023-07-02 17:00:00,29.4,359.64,,0.0,False,False,True,False
2023-07-02 18:00:00,28.9,359.64,,0.0,False,False,True,False
2023-07-02 19:00:00,28.3,359.64,8.05,0.0,False,False,True,False
2023-07-02 20:00:00,28.9,359.64,8.05,0.0,False,False,True,False
2023-07-02 21:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-02 22:00:00,25.2,214.02,1.01,4.1,True,True,True,False
2023-07-02 23:00:00,24.07,359.64,5.36,8.5,True,False,True,False
2023-07-03 00:00:00,23.9,359.64,8.05,0.0,False,False,True,False
2023-07-03 01:00:00,23.9,359.64,4.83,0.0,False,True,True,False
2023-07-03 02:00:00,23.9,216.72,2.31,14.6,True,True,True,False
2023-07-03 03:00:00,23.85,359.64,5.63,0.7,True,False,True,False
2023-07-03 04:00:00,22.9,359.64,2.92,36.1,True,True,True,False
2023-07-03 05:00:00,22.8,359.64,,10.2,True,False,True,False
2023-07-03 06:00:00,22.8,359.64,,0.0,False,False,True,False
2023-07-03 07:00:00,22.8,359.64,,0.0,False,False,True,False
2023-07-03 08:00:00,23.3,100.8,,0.0,False,False,True,False
2023-07-03 09:00:00,22.8,359.64,,0.0,False,False,True,False
2023-07-03 10:00:00,23.3,359.64,,0.0,False,False,True,False
2023-07-03 11:00:00,23.9,359.64,,14.2,True,False,True,False
2023-07-03 12:00:00,23.9,359.64,,0.3,True,False,True,False
2023-07-03 13:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-03 14:00:00,27.2,359.64,,0.3,True,False,True,False
2023-07-03 15:00:00,27.8,93.6,,0.0,False,False,True,False
2023-07-03 16:00:00,30.0,359.64,,0.0,False,False,True,False
2023-07-03 17:00:00,30.6,359.64,,0.3,True,False,True,False
2023-07-03 18:00:00,30.6,359.64,,0.0,False,False,True,False
2023-07-03 19:00:00,30.0,359.64,,0.0,False,False,True,False
2023-07-03 20:00:00,29.4,359.64,,0.0,False,False,True,False
2023-07-03 21:00:00,29.4,359.64,,0.0,False,False,True,False
2023-07-03 22:00:00,28.9,359.64,,0.0,False,False,True,False
2023-07-03 23:00:00,28.3,359.64,,0.0,False,False,True,False
2023-07-04 00:00:00,24.85,214.02,4.12,19.1,True,True,True,False
2023-07-04 01:00:00,25.0,126.0,,0.0,False,False,True,False
2023-07-04 02:00:00,23.9,115.2,,6.1,True,False,True,False
2023-07-04 03:00:00,23.9,359.64,,0.0,False,False,True,False
2023-07-04 04:00:00,23.15,359.64,1.61,16.5,True,True,True,False
2023-07-04 05:00:00,23.3,152.5,4.02,26.2,True,True,True,False
2023-07-04 06:00:00,23.2,359.64,4.29,0.0,False,True,True,False
2023-07-04 07:00:00,23.3,359.64,6.44,0.0,False,False,True,False
2023-07-04 08:00:00,23.3,359.64,9.66,0.0,False,False,True,False
2023-07-04 09:00:00,22.8,359.64,,0.0,False,False,True,False
2023-07-04 10:00:00,23.3,359.64,,0.0,False,False,True,False
2023-07-04 11:00:00,24.4,359.64,,11.4,True,False,True,False
2023-07-04 12:00:00,25.4,359.64,,0.0,False,False,True,False
2023-07-04 13:00:00,25.55,359.64,,0.0,False,False,True,False
2023-07-04 14:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-04 15:00:00,23.92,222.42,1.21,25.0,True,True,True,False
2023-07-04 16:00:00,24.42,359.64,5.23,0.0,False,False,True,False
2023-07-04 17:00:00,27.8,359.64,,16.0,True,False,True,False
2023-07-04 18:00:00,23.9,86.4,9.66,0.0,False,False,True,False
2023-07-04 19:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-04 20:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-04 21:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-04 22:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-04 23:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-05 00:00:00,25.6,10.8,,0.0,False,False,False,False
2023-07-05 01:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-05 02:00:00,24.4,359.64,4.83,0.0,False,True,True,False
2023-07-05 03:00:00,23.9,359.64,3.62,0.0,False,True,True,False
2023-07-05 04:00:00,23.93,359.64,2.95,16.0,True,True,True,False
2023-07-05 05:00:00,24.17,168.21,4.43,0.0,False,True,True,False
2023-07-05 06:00:00,23.4,273.36,3.22,0.0,False,True,True,False
2023-07-05 07:00:00,22.8,359.64,2.41,0.0,False,True,True,False
2023-07-05 08:00:00,22.85,359.64,3.52,0.0,False,True,True,False
2023-07-05 09:00:00,22.33,246.96,3.76,0.0,False,True,True,False
2023-07-05 10:00:00,23.05,359.64,6.44,0.0,False,False,True,False
2023-07-05 11:00:00,25.0,10.8,,16.0,True,False,False,False
2023-07-05 12:00:00,26.7,25.2,,0.0,False,False,True,False
2023-07-05 13:00:00,27.8,359.64,,0.0,False,False,True,False
2023-07-05 14:00:00,28.9,359.64,,0.0,False,False,True,False
2023-07-05 15:00:00,30.6,359.64,,0.0,False,False,True,False
2023-07-05 16:00:00,31.7,359.64,,0.0,False,False,True,False
2023-07-05 17:00:00,33.3,359.64,,0.0,False,False,True,False
2023-07-05 18:00:00,33.3,359.64,,0.0,False,False,True,False
2023-07-05 19:00:00,32.2,359.64,,0.0,False,False,True,False
2023-07-05 20:00:00,33.3,359.64,,0.0,False,False,True,False
2023-07-05 21:00:00,30.6,359.64,,0.0,False,False,True,False
2023-07-05 22:00:00,29.4,359.64,,0.0,False,False,True,False
2023-07-05 23:00:00,28.9,359.64,,0.0,False,False,True,False
2023-07-06 00:00:00,27.8,359.64,,0.0,False,False,True,False
2023-07-06 01:00:00,27.8,359.64,,0.0,False,False,True,False
2023-07-06 02:00:00,27.8,359.64,,0.0,False,False,True,False
2023-07-06 03:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-06 04:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-06 05:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-06 06:00:00,26.1,90.0,,0.0,False,False,True,False
2023-07-06 07:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-06 08:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-06 09:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-06 10:00:00,26.1,111.6,,0.0,False,False,True,False
2023-07-06 11:00:00,27.2,359.64,,0.0,False,False,True,False
2023-07-06 12:00:00,28.9,359.64,,0.0,False,False,True,False
2023-07-06 13:00:00,30.0,359.64,,0.0,False,False,True,False
2023-07-06 14:00:00,29.4,359.64,,0.0,False,False,True,False
2023-07-06 15:00:00,30.6,359.64,,0.0,False,False,True,False
2023-07-06 16:00:00,31.7,359.64,,0.0,False,False,True,False
2023-07-06 17:00:00,31.1,359.64,,0.0,False,False,True,False
2023-07-06 18:00:00,31.1,359.64,,0.0,False,False,True,False
2023-07-06 19:00:00,30.0,359.64,,0.0,False,False,True,False
2023-07-06 20:00:00,30.0,359.64,,0.0,False,False,True,False
2023-07-06 21:00:00,28.9,359.64,,0.0,False,False,True,False
2023-07-06 22:00:00,27.8,359.64,,0.0,False,False,True,False
2023-07-06 23:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-07 00:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-07 01:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-07 02:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-07 03:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-07 04:00:00,23.9,359.64,,0.0,False,False,True,False
2023-07-07 05:00:00,23.9,359.64,,0.0,False,False,True,False
2023-07-07 06:00:00,23.9,359.64,,0.0,False,False,True,False
2023-07-07 07:00:00,24.07,359.64,,0.0,False,False,True,False
2023-07-07 08:00:00,23.92,294.93,,0.0,False,False,True,False
2023-07-07 09:00:00,24.15,359.64,,0.0,False,False,True,False
2023-07-07 10:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-07 11:00:00,24.7,359.64,,0.0,False,False,True,False
2023-07-07 12:00:00,25.95,359.64,,0.0,False,False,True,False
2023-07-07 13:00:00,27.2,97.2,,0.0,False,False,True,False
2023-07-07 14:00:00,27.8,359.64,,0.0,False,False,True,False
2023-07-07 15:00:00,28.85,359.64,,0.0,False,False,True,False
2023-07-07 16:00:00,29.4,359.64,,0.0,False,False,True,False
2023-07-07 17:00:00,30.0,359.64,,0.0,False,False,True,False
2023-07-07 18:00:00,30.0,359.64,,0.0,False,False,True,False
2023-07-07 19:00:00,28.9,359.64,,0.0,False,False,True,False
2023-07-07 20:00:00,27.2,359.64,,0.0,False,False,True,False
2023-07-07 21:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-07 22:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-07 23:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-08 00:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-08 01:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-08 02:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-08 03:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-08 04:00:00,24.4,205.02,,0.0,False,False,True,False
2023-07-08 05:00:00,24.4,36.0,,0.0,False,False,True,False
2023-07-08 06:00:00,24.2,359.64,,0.0,False,False,True,False
2023-07-08 07:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-08 08:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-08 09:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-08 10:00:00,25.2,359.64,,0.0,False,False,True,False
2023-07-08 11:00:00,26.1,27.0,,0.0,False,False,True,False
2023-07-08 12:00:00,26.95,19.8,,0.0,False,False,False,False
2023-07-08 13:00:00,27.8,359.64,,0.0,False,False,True,False
2023-07-08 14:00:00,28.3,359.64,,0.0,False,False,True,False
2023-07-08 15:00:00,27.2,359.64,,0.0,False,False,True,False
2023-07-08 16:00:00,28.9,359.64,,0.0,False,False,True,False
2023-07-08 17:00:00,31.1,359.64,,0.0,False,False,True,False
2023-07-08 18:00:00,28.3,359.64,,0.0,False,False,True,False
2023-07-08 19:00:00,27.8,359.64,,0.0,False,False,True,False
2023-07-08 20:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-08 21:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-08 22:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-08 23:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-09 00:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-09 01:00:00,25.6,50.4,,0.0,False,False,True,False
2023-07-09 02:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-09 03:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-09 04:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-09 05:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-09 06:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-09 07:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-09 08:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-09 09:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-09 10:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-09 11:00:00,25.4,359.64,,0.0,False,False,True,False
2023-07-09 12:00:00,25.9,359.64,,0.0,False,False,True,False
2023-07-09 13:00:00,26.5,359.64,,0.0,False,False,True,False
2023-07-09 14:00:00,26.4,359.64,,0.0,False,False,True,False
2023-07-09 15:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-09 16:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-09 17:00:00,27.2,359.64,,0.0,False,False,True,False
2023-07-09 18:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-09 19:00:00,25.85,359.64,2.01,1.3,True,True,True,False
2023-07-09 20:00:00,23.9,359.64,4.02,3.7,True,True,True,False
2023-07-09 21:00:00,25.0,197.82,,0.0,False,False,True,False
2023-07-09 22:00:00,24.2,294.19,3.49,3.9,True,True,True,False
2023-07-09 23:00:00,22.46,313.92,5.23,15.6,True,False,True,False
2023-07-10 00:00:00,22.9,359.64,3.42,2.3,True,True,True,False
2023-07-10 01:00:00,22.8,359.64,3.82,50.9,True,True,True,False
2023-07-10 02:00:00,23.17,141.48,5.23,23.8,True,False,True,False
2023-07-10 03:00:00,23.71,359.64,9.45,1.2,True,False,True,False
2023-07-10 04:00:00,23.3,359.64,9.66,24.9,True,False,True,False
2023-07-10 05:00:00,23.15,359.64,6.44,19.3,True,False,True,False
2023-07-10 06:00:00,23.03,359.64,,0.0,False,False,True,False
2023-07-10 07:00:00,22.6,359.64,,0.0,False,False,True,False
2023-07-10 08:00:00,22.2,104.4,,0.0,False,False,True,False
2023-07-10 09:00:00,22.2,166.41,,0.0,False,False,True,False
2023-07-10 10:00:00,22.2,295.83,,0.0,False,False,True,False
2023-07-10 11:00:00,21.97,280.56,,24.9,True,False,True,False
2023-07-10 12:00:00,22.87,275.76,,0.0,False,False,True,False
2023-07-10 13:00:00,23.9,359.64,,0.0,False,False,True,False
2023-07-10 14:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-10 15:00:00,25.0,233.82,,0.0,False,False,True,False
2023-07-10 16:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-10 17:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-10 18:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-10 19:00:00,27.2,359.64,,0.0,False,False,True,False
2023-07-10 20:00:00,28.3,359.64,,0.0,False,False,True,False
2023-07-10 21:00:00,28.3,108.0,,0.0,False,False,True,False
2023-07-10 22:00:00,28.3,359.64,,0.0,False,False,True,False
2023-07-10 23:00:00,28.3,359.64,,0.0,False,False,True,False
2023-07-11 00:00:00,26.7,359.64,,0.0,False,False,True,False
2023-07-11 01:00:00,25.6,359.64,,0.0,False,False,True,False
2023-07-11 02:00:00,23.9,104.4,,0.0,False,False,True,False
2023-07-11 03:00:00,23.9,359.64,,0.0,False,False,True,False
2023-07-11 04:00:00,22.8,359.64,,0.0,False,False,True,False
2023-07-11 05:00:00,22.2,359.64,,0.0,False,False,True,False
2023-07-11 06:00:00,22.2,359.64,,0.0,False,False,True,False
2023-07-11 07:00:00,21.1,97.2,,0.0,False,False,True,False
2023-07-11 08:00:00,21.1,359.64,,0.0,False,False,True,False
2023-07-11 09:00:00,20.6,104.4,,0.0,False,False,True,False
2023-07-11 10:00:00,21.1,359.64,,0.0,False,False,True,False
2023-07-11 11:00:00,22.2,359.64,,0.0,False,False,True,False
2023-07-11 12:00:00,23.3,104.4,,0.0,False,False,True,False
2023-07-11 13:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-11 14:00:00,26.7,104.4,,0.0,False,False,True,False
2023-07-11 15:00:00,28.3,100.8,,0.0,False,False,True,False
2023-07-11 16:00:00,30.0,359.64,,0.0,False,False,True,False
2023-07-11 17:00:00,31.1,359.64,,0.0,False,False,True,False
2023-07-11 18:00:00,30.6,359.64,,0.0,False,False,True,False
2023-07-11 19:00:00,30.6,359.64,,0.0,False,False,True,False
2023-07-11 20:00:00,29.4,359.64,,0.0,False,False,True,False
2023-07-11 21:00:00,29.4,359.64,,0.0,False,False,True,False
2023-07-11 22:00:00,29.4,359.64,,0.0,False,False,True,False
2023-07-11 23:00:00,28.9,359.64,,0.0,False,False,True,False
2023-07-12 00:00:00,27.8,359.64,,0.0,False,False,True,False
2023-07-12 01:00:00,27.2,359.64,,0.0,False,False,True,False
2023-07-12 02:00:00,27.2,359.64,,0.0,False,False,True,False
2023-07-12 03:00:00,26.7,82.8,,0.0,False,False,True,False
2023-07-12 04:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-12 05:00:00,25.6,90.0,,0.0,False,False,True,False
2023-07-12 06:00:00,25.6,86.4,,0.0,False,False,True,False
2023-07-12 07:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-12 08:00:00,25.0,359.64,,0.0,False,False,True,False
2023-07-12 09:00:00,24.4,97.2,,0.0,False,False,True,False
2023-07-12 10:00:00,24.4,359.64,,0.0,False,False,True,False
2023-07-12 11:00:00,25.0,104.4,,0.0,False,False,True,False
2023-07-12 12:00:00,26.1,359.64,,0.0,False,False,True,False
2023-07-12 13:00:00,27.8,108.0,,0.0,False,False,True,False
2023-07-12 14:00:00,29.4,359.64,,0.0,False,False,True,False
